Name;Title;Co-Authors;Pagintation;Published in;LNCS-link;Abstract
Galina Jirásková;The Complexity of Languages Resulting from the Concatenation Operation.;Alexander Szabari, Juraj Sebej;[<span itemprop="pagination">153-167</span>];[<meta content="2016" itemprop="datePublished"/>]
Alexander Szabari;The Complexity of Languages Resulting from the Concatenation Operation.;Galina Jirásková, Juraj Sebej;[<span itemprop="pagination">153-167</span>];[<meta content="2016" itemprop="datePublished"/>]
Juraj Sebej;The Complexity of Languages Resulting from the Concatenation Operation.;Galina Jirásková, Alexander Szabari;[<span itemprop="pagination">153-167</span>];[<meta content="2016" itemprop="datePublished"/>]
Giovanna J. Lavado;Minimal and Reduced Reversible Automata.;Giovanni Pighizzini, Luca Prigioniero;[<span itemprop="pagination">168-179</span>];[<meta content="2016" itemprop="datePublished"/>]
Giovanni Pighizzini;Minimal and Reduced Reversible Automata.;Giovanna J. Lavado, Luca Prigioniero;[<span itemprop="pagination">168-179</span>];[<meta content="2016" itemprop="datePublished"/>]
Luca Prigioniero;Minimal and Reduced Reversible Automata.;Giovanna J. Lavado, Giovanni Pighizzini;[<span itemprop="pagination">168-179</span>];[<meta content="2016" itemprop="datePublished"/>]
Laurette Marais;Unary Self-verifying Symmetric Difference Automata.;Lynette van Zijl;[<span itemprop="pagination">180-191</span>];[<meta content="2016" itemprop="datePublished"/>]
Lynette van Zijl;Unary Self-verifying Symmetric Difference Automata.;Laurette Marais;[<span itemprop="pagination">180-191</span>];[<meta content="2016" itemprop="datePublished"/>]
Timothy Ng;State Complexity of Prefix Distance of Subregular Languages.;David Rappaport, Kai Salomaa;[<span itemprop="pagination">192-204</span>];[<meta content="2016" itemprop="datePublished"/>]
David Rappaport;State Complexity of Prefix Distance of Subregular Languages.;Timothy Ng, Kai Salomaa;[<span itemprop="pagination">192-204</span>];[<meta content="2016" itemprop="datePublished"/>]
Kai Salomaa;State Complexity of Prefix Distance of Subregular Languages.;Timothy Ng, David Rappaport;[<span itemprop="pagination">192-204</span>];[<meta content="2016" itemprop="datePublished"/>]
Vojtech Vorel;Two Results on Discontinuous Input Processing.;;[<span itemprop="pagination">205-216</span>];[<meta content="2016" itemprop="datePublished"/>]
Ravid Alon;Mutually Accepting Capacitated Automata.;Orna Kupferman;[<span itemprop="pagination">1-12</span>];[<meta content="2020" itemprop="datePublished"/>]
Orna Kupferman;Mutually Accepting Capacitated Automata.;Ravid Alon;[<span itemprop="pagination">1-12</span>];[<meta content="2020" itemprop="datePublished"/>]
Marcella Anselmo;Bad Pictures: Some Structural Properties Related to Overlaps.;Dora Giammarresi, Maria Madonia, Carla Selmi;[<span itemprop="pagination">13-25</span>];[<meta content="2020" itemprop="datePublished"/>]
Dora Giammarresi;Bad Pictures: Some Structural Properties Related to Overlaps.;Marcella Anselmo, Maria Madonia, Carla Selmi;[<span itemprop="pagination">13-25</span>];[<meta content="2020" itemprop="datePublished"/>]
Maria Madonia;Bad Pictures: Some Structural Properties Related to Overlaps.;Marcella Anselmo, Dora Giammarresi, Carla Selmi;[<span itemprop="pagination">13-25</span>];[<meta content="2020" itemprop="datePublished"/>]
Carla Selmi;Bad Pictures: Some Structural Properties Related to Overlaps.;Marcella Anselmo, Dora Giammarresi, Maria Madonia;[<span itemprop="pagination">13-25</span>];[<meta content="2020" itemprop="datePublished"/>]
Ehud Cseresnyes;Regular Expression Length via Arithmetic Formula Complexity.;Hannes Seiwert;[<span itemprop="pagination">26-38</span>];[<meta content="2020" itemprop="datePublished"/>]
Hannes Seiwert;Regular Expression Length via Arithmetic Formula Complexity.;Ehud Cseresnyes;[<span itemprop="pagination">26-38</span>];[<meta content="2020" itemprop="datePublished"/>]
Manfred Droste;Crisp-Determinization of Weighted Tree Automata over Additively Locally Finite and Past-Finite Monotonic Strong Bimonoids Is Decidable.;Zoltán Fülöp, Dávid Kószó, Heiko Vogler;[<span itemprop="pagination">39-51</span>];[<meta content="2020" itemprop="datePublished"/>]
Zoltán Fülöp;Crisp-Determinization of Weighted Tree Automata over Additively Locally Finite and Past-Finite Monotonic Strong Bimonoids Is Decidable.;Manfred Droste, Dávid Kószó, Heiko Vogler;[<span itemprop="pagination">39-51</span>];[<meta content="2020" itemprop="datePublished"/>]
Dávid Kószó;Crisp-Determinization of Weighted Tree Automata over Additively Locally Finite and Past-Finite Monotonic Strong Bimonoids Is Decidable.;Manfred Droste, Zoltán Fülöp, Heiko Vogler;[<span itemprop="pagination">39-51</span>];[<meta content="2020" itemprop="datePublished"/>]
Heiko Vogler;Crisp-Determinization of Weighted Tree Automata over Additively Locally Finite and Past-Finite Monotonic Strong Bimonoids Is Decidable.;Manfred Droste, Zoltán Fülöp, Dávid Kószó;[<span itemprop="pagination">39-51</span>];[<meta content="2020" itemprop="datePublished"/>]
Henning Fernau;On the Power of Generalized Forbidding Insertion-Deletion Systems.;Lakshmanan Kuppusamy, Indhumathi Raman;[<span itemprop="pagination">52-63</span>];[<meta content="2020" itemprop="datePublished"/>]
Lakshmanan Kuppusamy;On the Power of Generalized Forbidding Insertion-Deletion Systems.;Henning Fernau, Indhumathi Raman;[<span itemprop="pagination">52-63</span>];[<meta content="2020" itemprop="datePublished"/>]
Indhumathi Raman;On the Power of Generalized Forbidding Insertion-Deletion Systems.;Henning Fernau, Lakshmanan Kuppusamy;[<span itemprop="pagination">52-63</span>];[<meta content="2020" itemprop="datePublished"/>]
Stefan Hoffmann;State Complexity Bounds for the Commutative Closure of Group Languages.;;[<span itemprop="pagination">64-77</span>];[<meta content="2020" itemprop="datePublished"/>]
Jozef Jirásek;Multiple Concatenation and State Complexity (Extended Abstract).;Galina Jirásková;[<span itemprop="pagination">78-90</span>];[<meta content="2020" itemprop="datePublished"/>]
Galina Jirásková;Multiple Concatenation and State Complexity (Extended Abstract).;Jozef Jirásek;[<span itemprop="pagination">78-90</span>];[<meta content="2020" itemprop="datePublished"/>]
Chris Keeler;Combining Limited Parallelism and Nondeterminism in Alternating Finite Automata.;Kai Salomaa;[<span itemprop="pagination">91-103</span>];[<meta content="2020" itemprop="datePublished"/>]
Kai Salomaa;Combining Limited Parallelism and Nondeterminism in Alternating Finite Automata.;Chris Keeler;[<span itemprop="pagination">91-103</span>];[<meta content="2020" itemprop="datePublished"/>]
Stanislav Krymski;Longer Shortest Strings in Two-Way Finite Automata.;Alexander Okhotin;[<span itemprop="pagination">104-116</span>];[<meta content="2020" itemprop="datePublished"/>]
Alexander Okhotin;Longer Shortest Strings in Two-Way Finite Automata.;Stanislav Krymski;[<span itemprop="pagination">104-116</span>];[<meta content="2020" itemprop="datePublished"/>]
Martin Kutrib;Iterated Uniform Finite-State Transducers: Descriptional Complexity of Nondeterminism and Two-Way Motion.;Andreas Malcher, Carlo Mereghetti, Beatrice Palano;[<span itemprop="pagination">117-129</span>];[<meta content="2020" itemprop="datePublished"/>]
Andreas Malcher;Iterated Uniform Finite-State Transducers: Descriptional Complexity of Nondeterminism and Two-Way Motion.;Martin Kutrib, Carlo Mereghetti, Beatrice Palano;[<span itemprop="pagination">117-129</span>];[<meta content="2020" itemprop="datePublished"/>]
Carlo Mereghetti;Iterated Uniform Finite-State Transducers: Descriptional Complexity of Nondeterminism and Two-Way Motion.;Martin Kutrib, Andreas Malcher, Beatrice Palano;[<span itemprop="pagination">117-129</span>];[<meta content="2020" itemprop="datePublished"/>]
Beatrice Palano;Iterated Uniform Finite-State Transducers: Descriptional Complexity of Nondeterminism and Two-Way Motion.;Martin Kutrib, Andreas Malcher, Carlo Mereghetti;[<span itemprop="pagination">117-129</span>];[<meta content="2020" itemprop="datePublished"/>]
Pierre Marcus;Descriptional Complexity of Winning Sets of Regular Languages.;Ilkka Törmä;[<span itemprop="pagination">130-141</span>];[<meta content="2020" itemprop="datePublished"/>]
Ilkka Törmä;Descriptional Complexity of Winning Sets of Regular Languages.;Pierre Marcus;[<span itemprop="pagination">130-141</span>];[<meta content="2020" itemprop="datePublished"/>]
Alexander Okhotin;State Complexity of GF(2)-inverse and GF(2)-star on Binary Languages.;Elizaveta Sazhneva;[<span itemprop="pagination">142-154</span>];[<meta content="2020" itemprop="datePublished"/>]
Elizaveta Sazhneva;State Complexity of GF(2)-inverse and GF(2)-star on Binary Languages.;Alexander Okhotin;[<span itemprop="pagination">142-154</span>];[<meta content="2020" itemprop="datePublished"/>]
Daniel Prusa;Complexity of Two-Dimensional Rank-Reducing Grammars.;;[<span itemprop="pagination">155-166</span>];[<meta content="2020" itemprop="datePublished"/>]
Josef Rukavicka;Palindromic Length of Words with Many Periodic Palindromes.;;[<span itemprop="pagination">167-179</span>];[<meta content="2020" itemprop="datePublished"/>]
Hannes Seiwert;Operational Complexity of Straight Line Programs for Regular Languages.;;[<span itemprop="pagination">180-192</span>];[<meta content="2020" itemprop="datePublished"/>]
Victor L. Selivanov;Classifying ømega-Regular Aperiodic k-Partitions.;;[<span itemprop="pagination">193-205</span>];[<meta content="2020" itemprop="datePublished"/>]
Taylor J. Smith;Recognition and Complexity Results for Projection Languages of Two-Dimensional Automata.;Kai Salomaa;[<span itemprop="pagination">206-218</span>];[<meta content="2020" itemprop="datePublished"/>]
Kai Salomaa;Recognition and Complexity Results for Projection Languages of Two-Dimensional Automata.;Taylor J. Smith;[<span itemprop="pagination">206-218</span>];[<meta content="2020" itemprop="datePublished"/>]
Ludwig Staiger;On the Generative Power of Quasiperiods.;;[<span itemprop="pagination">219-230</span>];[<meta content="2020" itemprop="datePublished"/>]
Martin Vu;Insertion-Deletion with Substitutions II.;Henning Fernau;[<span itemprop="pagination">231-243</span>];[<meta content="2020" itemprop="datePublished"/>]
Henning Fernau;Insertion-Deletion with Substitutions II.;Martin Vu;[<span itemprop="pagination">231-243</span>];[<meta content="2020" itemprop="datePublished"/>]
Jarkko Kari;Linear Algebra Based Bounds for One-Dimensional Cellular Automata.;;[<span itemprop="pagination">1-7</span>];[<meta content="2011" itemprop="datePublished"/>]
Friedrich Otto;On Restarting Automata with Window Size One.;;[<span itemprop="pagination">8-33</span>];[<meta content="2011" itemprop="datePublished"/>]
Stefan Schwoon;Construction and SAT-Based Verification of Contextual Unfoldings.;César Rodríguez;[<span itemprop="pagination">34-42</span>];[<meta content="2011" itemprop="datePublished"/>]
César Rodríguez;Construction and SAT-Based Verification of Contextual Unfoldings.;Stefan Schwoon;[<span itemprop="pagination">34-42</span>];[<meta content="2011" itemprop="datePublished"/>]
Denis Thérien;The Power of Diversity.;;[<span itemprop="pagination">43-54</span>];[<meta content="2011" itemprop="datePublished"/>]
Levent Alpoge;Decidability and Shortest Strings in Formal Languages.;Thomas Ang, Luke Schaeffer, Jeffrey O. Shallit;[<span itemprop="pagination">55-67</span>];[<meta content="2011" itemprop="datePublished"/>]
Thomas Ang;Decidability and Shortest Strings in Formal Languages.;Levent Alpoge, Luke Schaeffer, Jeffrey O. Shallit;[<span itemprop="pagination">55-67</span>];[<meta content="2011" itemprop="datePublished"/>]
Luke Schaeffer;Decidability and Shortest Strings in Formal Languages.;Levent Alpoge, Thomas Ang, Jeffrey O. Shallit;[<span itemprop="pagination">55-67</span>];[<meta content="2011" itemprop="datePublished"/>]
Jeffrey O. Shallit;Decidability and Shortest Strings in Formal Languages.;Levent Alpoge, Thomas Ang, Luke Schaeffer;[<span itemprop="pagination">55-67</span>];[<meta content="2011" itemprop="datePublished"/>]
Fernando Arroyo;On the Degree of Team Cooperation in CD Grammar Systems.;Juan Castellanos, Victor Mitrana;[<span itemprop="pagination">68-79</span>];[<meta content="2011" itemprop="datePublished"/>]
Juan Castellanos;On the Degree of Team Cooperation in CD Grammar Systems.;Fernando Arroyo, Victor Mitrana;[<span itemprop="pagination">68-79</span>];[<meta content="2011" itemprop="datePublished"/>]
Victor Mitrana;On the Degree of Team Cooperation in CD Grammar Systems.;Fernando Arroyo, Juan Castellanos;[<span itemprop="pagination">68-79</span>];[<meta content="2011" itemprop="datePublished"/>]
Zuzana Bednárová;The Size-Cost of Boolean Operations on Constant Height Deterministic Pushdown Automata.;Viliam Geffert, Carlo Mereghetti, Beatrice Palano;[<span itemprop="pagination">80-92</span>];[<meta content="2011" itemprop="datePublished"/>]
Viliam Geffert;The Size-Cost of Boolean Operations on Constant Height Deterministic Pushdown Automata.;Zuzana Bednárová, Carlo Mereghetti, Beatrice Palano;[<span itemprop="pagination">80-92</span>];[<meta content="2011" itemprop="datePublished"/>]
Carlo Mereghetti;The Size-Cost of Boolean Operations on Constant Height Deterministic Pushdown Automata.;Zuzana Bednárová, Viliam Geffert, Beatrice Palano;[<span itemprop="pagination">80-92</span>];[<meta content="2011" itemprop="datePublished"/>]
Beatrice Palano;The Size-Cost of Boolean Operations on Constant Height Deterministic Pushdown Automata.;Zuzana Bednárová, Viliam Geffert, Carlo Mereghetti;[<span itemprop="pagination">80-92</span>];[<meta content="2011" itemprop="datePublished"/>]
Janusz A. Brzozowski;Syntactic Complexity of Prefix-, Suffix-, and Bifix-Free Regular Languages.;Baiyu Li, Yuli Ye;[<span itemprop="pagination">93-106</span>];[<meta content="2011" itemprop="datePublished"/>]
Baiyu Li;Syntactic Complexity of Prefix-, Suffix-, and Bifix-Free Regular Languages.;Janusz A. Brzozowski, Yuli Ye;[<span itemprop="pagination">93-106</span>];[<meta content="2011" itemprop="datePublished"/>]
Yuli Ye;Syntactic Complexity of Prefix-, Suffix-, and Bifix-Free Regular Languages.;Janusz A. Brzozowski, Baiyu Li;[<span itemprop="pagination">93-106</span>];[<meta content="2011" itemprop="datePublished"/>]
Jean-Marc Champarnaud;Geometrical Regular Languages and Linear Diophantine Equations.;Jean-Philippe Dubernard, Franck Guingne, Hadrien Jeanne;[<span itemprop="pagination">107-120</span>];[<meta content="2011" itemprop="datePublished"/>]
Jean-Philippe Dubernard;Geometrical Regular Languages and Linear Diophantine Equations.;Jean-Marc Champarnaud, Franck Guingne, Hadrien Jeanne;[<span itemprop="pagination">107-120</span>];[<meta content="2011" itemprop="datePublished"/>]
Franck Guingne;Geometrical Regular Languages and Linear Diophantine Equations.;Jean-Marc Champarnaud, Jean-Philippe Dubernard, Hadrien Jeanne;[<span itemprop="pagination">107-120</span>];[<meta content="2011" itemprop="datePublished"/>]
Hadrien Jeanne;Geometrical Regular Languages and Linear Diophantine Equations.;Jean-Marc Champarnaud, Jean-Philippe Dubernard, Franck Guingne;[<span itemprop="pagination">107-120</span>];[<meta content="2011" itemprop="datePublished"/>]
