Name;Title;Co-Authors;Pagintation;Published in;LNCS-link;Abstract
Sylvain Lombardy;Decidability of Geometricity of Regular Languages.;Marie-Pierre Béal, Jean-Marc Champarnaud, Jean-Philippe Dubernard, Hadrien Jeanne;[<span itemprop="pagination">62-72</span>];[<meta content="2012" itemprop="datePublished"/>]
Markus L. Schmid;Inside the Class of REGEX Languages.;;[<span itemprop="pagination">73-84</span>];[<meta content="2012" itemprop="datePublished"/>]
Yo-Sub Han;Computing the Edit-Distance between a Regular Language and a Context-Free Language.;Sang-Ki Ko, Kai Salomaa;[<span itemprop="pagination">85-96</span>];[<meta content="2012" itemprop="datePublished"/>]
Sang-Ki Ko;Computing the Edit-Distance between a Regular Language and a Context-Free Language.;Yo-Sub Han, Kai Salomaa;[<span itemprop="pagination">85-96</span>];[<meta content="2012" itemprop="datePublished"/>]
Kai Salomaa;Computing the Edit-Distance between a Regular Language and a Context-Free Language.;Yo-Sub Han, Sang-Ki Ko;[<span itemprop="pagination">85-96</span>];[<meta content="2012" itemprop="datePublished"/>]
Michael Hoffmann;Semigroups with a Context-Free Word Problem.;Derek F. Holt, Matthew D. Owens, Richard M. Thomas;[<span itemprop="pagination">97-108</span>];[<meta content="2012" itemprop="datePublished"/>]
Derek F. Holt;Semigroups with a Context-Free Word Problem.;Michael Hoffmann, Matthew D. Owens, Richard M. Thomas;[<span itemprop="pagination">97-108</span>];[<meta content="2012" itemprop="datePublished"/>]
Matthew D. Owens;Semigroups with a Context-Free Word Problem.;Michael Hoffmann, Derek F. Holt, Richard M. Thomas;[<span itemprop="pagination">97-108</span>];[<meta content="2012" itemprop="datePublished"/>]
Richard M. Thomas;Semigroups with a Context-Free Word Problem.;Michael Hoffmann, Derek F. Holt, Matthew D. Owens;[<span itemprop="pagination">97-108</span>];[<meta content="2012" itemprop="datePublished"/>]
Markus Holzer;Generalized Derivations with Synchronized Context-Free Grammars.;Sebastian Jakobi, Ian McQuillan;[<span itemprop="pagination">109-120</span>];[<meta content="2012" itemprop="datePublished"/>]
Sebastian Jakobi;Generalized Derivations with Synchronized Context-Free Grammars.;Markus Holzer, Ian McQuillan;[<span itemprop="pagination">109-120</span>];[<meta content="2012" itemprop="datePublished"/>]
Ian McQuillan;Generalized Derivations with Synchronized Context-Free Grammars.;Markus Holzer, Sebastian Jakobi;[<span itemprop="pagination">109-120</span>];[<meta content="2012" itemprop="datePublished"/>]
Alexander Okhotin;Non-erasing Variants of the Chomsky-Schützenberger Theorem.;;[<span itemprop="pagination">121-129</span>];[<meta content="2012" itemprop="datePublished"/>]
Daniel Reidenbach;Regular and Context-Free Pattern Languages over Small Alphabets.;Markus L. Schmid;[<span itemprop="pagination">130-141</span>];[<meta content="2012" itemprop="datePublished"/>]
Markus L. Schmid;Regular and Context-Free Pattern Languages over Small Alphabets.;Daniel Reidenbach;[<span itemprop="pagination">130-141</span>];[<meta content="2012" itemprop="datePublished"/>]
Zoltán Ésik;On Context-Free Languages of Scattered Words.;Satoshi Okawa;[<span itemprop="pagination">142-153</span>];[<meta content="2012" itemprop="datePublished"/>]
Satoshi Okawa;On Context-Free Languages of Scattered Words.;Zoltán Ésik;[<span itemprop="pagination">142-153</span>];[<meta content="2012" itemprop="datePublished"/>]
Tommi Lehtinen;Homomorphisms Preserving Deterministic Context-Free Languages.;Alexander Okhotin;[<span itemprop="pagination">154-165</span>];[<meta content="2012" itemprop="datePublished"/>]
Alexander Okhotin;Homomorphisms Preserving Deterministic Context-Free Languages.;Tommi Lehtinen;[<span itemprop="pagination">154-165</span>];[<meta content="2012" itemprop="datePublished"/>]
Viliam Geffert;Unary Coded NP-Complete Languages in ASPACE (log log n).;Dana Pardubská;[<span itemprop="pagination">166-177</span>];[<meta content="2012" itemprop="datePublished"/>]
Dana Pardubská;Unary Coded NP-Complete Languages in ASPACE (log log n).;Viliam Geffert;[<span itemprop="pagination">166-177</span>];[<meta content="2012" itemprop="datePublished"/>]
Andreas Krebs;Dense Completeness.;Klaus-Jörn Lange;[<span itemprop="pagination">178-189</span>];[<meta content="2012" itemprop="datePublished"/>]
Klaus-Jörn Lange;Dense Completeness.;Andreas Krebs;[<span itemprop="pagination">178-189</span>];[<meta content="2012" itemprop="datePublished"/>]
Markus Holzer;From Equivalence to Almost-Equivalence, and Beyond - Minimizing Automata with Errors - (Extended Abstract).;Sebastian Jakobi;[<span itemprop="pagination">190-201</span>];[<meta content="2012" itemprop="datePublished"/>]
Sebastian Jakobi;From Equivalence to Almost-Equivalence, and Beyond - Minimizing Automata with Errors - (Extended Abstract).;Markus Holzer;[<span itemprop="pagination">190-201</span>];[<meta content="2012" itemprop="datePublished"/>]
Christos A. Kapoutsis;Analogs of Fagin's Theorem for Small Nondeterministic Finite Automata.;Nans Lefebvre;[<span itemprop="pagination">202-213</span>];[<meta content="2012" itemprop="datePublished"/>]
Nans Lefebvre;Analogs of Fagin's Theorem for Small Nondeterministic Finite Automata.;Christos A. Kapoutsis;[<span itemprop="pagination">202-213</span>];[<meta content="2012" itemprop="datePublished"/>]
Martin Kutrib;States and Heads Do Count for Unary Multi-head Finite Automata.;Andreas Malcher, Matthias Wendlandt;[<span itemprop="pagination">214-225</span>];[<meta content="2012" itemprop="datePublished"/>]
Andreas Malcher;States and Heads Do Count for Unary Multi-head Finite Automata.;Martin Kutrib, Matthias Wendlandt;[<span itemprop="pagination">214-225</span>];[<meta content="2012" itemprop="datePublished"/>]
Matthias Wendlandt;States and Heads Do Count for Unary Multi-head Finite Automata.;Martin Kutrib, Andreas Malcher;[<span itemprop="pagination">214-225</span>];[<meta content="2012" itemprop="datePublished"/>]
Mathieu Caralp;Visibly Pushdown Automata with Multiplicities: Finiteness and K-Boundedness.;Pierre-Alain Reynier, Jean-Marc Talbot;[<span itemprop="pagination">226-238</span>];[<meta content="2012" itemprop="datePublished"/>]
Pierre-Alain Reynier;Visibly Pushdown Automata with Multiplicities: Finiteness and K-Boundedness.;Mathieu Caralp, Jean-Marc Talbot;[<span itemprop="pagination">226-238</span>];[<meta content="2012" itemprop="datePublished"/>]
Jean-Marc Talbot;Visibly Pushdown Automata with Multiplicities: Finiteness and K-Boundedness.;Mathieu Caralp, Pierre-Alain Reynier;[<span itemprop="pagination">226-238</span>];[<meta content="2012" itemprop="datePublished"/>]
Michaël Cadilhac;Unambiguous Constrained Automata.;Alain Finkel, Pierre McKenzie;[<span itemprop="pagination">239-250</span>];[<meta content="2012" itemprop="datePublished"/>]
Alain Finkel;Unambiguous Constrained Automata.;Michaël Cadilhac, Pierre McKenzie;[<span itemprop="pagination">239-250</span>];[<meta content="2012" itemprop="datePublished"/>]
Pierre McKenzie;Unambiguous Constrained Automata.;Michaël Cadilhac, Alain Finkel;[<span itemprop="pagination">239-250</span>];[<meta content="2012" itemprop="datePublished"/>]
Daniel Prusa;Two-Dimensional Sgraffito Automata.;Frantisek Mráz;[<span itemprop="pagination">251-262</span>];[<meta content="2012" itemprop="datePublished"/>]
Frantisek Mráz;Two-Dimensional Sgraffito Automata.;Daniel Prusa;[<span itemprop="pagination">251-262</span>];[<meta content="2012" itemprop="datePublished"/>]
Olivier Carton;Two-Way Transducers with a Two-Way Output Tape.;;[<span itemprop="pagination">263-272</span>];[<meta content="2012" itemprop="datePublished"/>]
Adrien Boiret;Learning Rational Functions.;Aurélien Lemay, Joachim Niehren;[<span itemprop="pagination">273-283</span>];[<meta content="2012" itemprop="datePublished"/>]
Aurélien Lemay;Learning Rational Functions.;Adrien Boiret, Joachim Niehren;[<span itemprop="pagination">273-283</span>];[<meta content="2012" itemprop="datePublished"/>]
Joachim Niehren;Learning Rational Functions.;Adrien Boiret, Aurélien Lemay;[<span itemprop="pagination">273-283</span>];[<meta content="2012" itemprop="datePublished"/>]
Giovanna J. Lavado;Converting Nondeterministic Automata and Context-Free Grammars into Parikh Equivalent Deterministic Automata.;Giovanni Pighizzini, Shinnosuke Seki;[<span itemprop="pagination">284-295</span>];[<meta content="2012" itemprop="datePublished"/>]
Giovanni Pighizzini;Converting Nondeterministic Automata and Context-Free Grammars into Parikh Equivalent Deterministic Automata.;Giovanna J. Lavado, Shinnosuke Seki;[<span itemprop="pagination">284-295</span>];[<meta content="2012" itemprop="datePublished"/>]
Shinnosuke Seki;Converting Nondeterministic Automata and Context-Free Grammars into Parikh Equivalent Deterministic Automata.;Giovanna J. Lavado, Giovanni Pighizzini;[<span itemprop="pagination">284-295</span>];[<meta content="2012" itemprop="datePublished"/>]
Juhani Karhumäki;Fine and Wilf's Theorem for k-Abelian Periods.;Svetlana Puzynina, Aleksi Saarela;[<span itemprop="pagination">296-307</span>];[<meta content="2012" itemprop="datePublished"/>]
Svetlana Puzynina;Fine and Wilf's Theorem for k-Abelian Periods.;Juhani Karhumäki, Aleksi Saarela;[<span itemprop="pagination">296-307</span>];[<meta content="2012" itemprop="datePublished"/>]
Aleksi Saarela;Fine and Wilf's Theorem for k-Abelian Periods.;Juhani Karhumäki, Svetlana Puzynina;[<span itemprop="pagination">296-307</span>];[<meta content="2012" itemprop="datePublished"/>]
Alexandre Blondin Massé;Pseudoperiodic Words.;Sébastien Gaboury, Sylvain Hallé;[<span itemprop="pagination">308-319</span>];[<meta content="2012" itemprop="datePublished"/>]
Sébastien Gaboury;Pseudoperiodic Words.;Alexandre Blondin Massé, Sylvain Hallé;[<span itemprop="pagination">308-319</span>];[<meta content="2012" itemprop="datePublished"/>]
Sylvain Hallé;Pseudoperiodic Words.;Alexandre Blondin Massé, Sébastien Gaboury;[<span itemprop="pagination">308-319</span>];[<meta content="2012" itemprop="datePublished"/>]
Alberto Dennunzio;Acceptance Conditions for ω-Languages.;Enrico Formenti, Julien Provillard;[<span itemprop="pagination">320-331</span>];[<meta content="2012" itemprop="datePublished"/>]
Enrico Formenti;Acceptance Conditions for ω-Languages.;Alberto Dennunzio, Julien Provillard;[<span itemprop="pagination">320-331</span>];[<meta content="2012" itemprop="datePublished"/>]
Julien Provillard;Acceptance Conditions for ω-Languages.;Alberto Dennunzio, Enrico Formenti;[<span itemprop="pagination">320-331</span>];[<meta content="2012" itemprop="datePublished"/>]
Haiming Chen;Checking Determinism of Regular Expressions with Counting.;Ping Lu;[<span itemprop="pagination">332-343</span>];[<meta content="2012" itemprop="datePublished"/>]
Ping Lu;Checking Determinism of Regular Expressions with Counting.;Haiming Chen;[<span itemprop="pagination">332-343</span>];[<meta content="2012" itemprop="datePublished"/>]
Ondrej Klíma;Biautomata for k-Piecewise Testable Languages.;Libor Polák;[<span itemprop="pagination">344-355</span>];[<meta content="2012" itemprop="datePublished"/>]
Libor Polák;Biautomata for k-Piecewise Testable Languages.;Ondrej Klíma;[<span itemprop="pagination">344-355</span>];[<meta content="2012" itemprop="datePublished"/>]
Friedrich Otto;On Centralized PC Grammar Systems with Context-Sensitive Components.;;[<span itemprop="pagination">356-367</span>];[<meta content="2012" itemprop="datePublished"/>]
Matthias Büchse;Unidirectional Derivation Semantics for Synchronous Tree-Adjoining Grammars.;Andreas Maletti, Heiko Vogler;[<span itemprop="pagination">368-379</span>];[<meta content="2012" itemprop="datePublished"/>]
Andreas Maletti;Unidirectional Derivation Semantics for Synchronous Tree-Adjoining Grammars.;Matthias Büchse, Heiko Vogler;[<span itemprop="pagination">368-379</span>];[<meta content="2012" itemprop="datePublished"/>]
Heiko Vogler;Unidirectional Derivation Semantics for Synchronous Tree-Adjoining Grammars.;Matthias Büchse, Andreas Maletti;[<span itemprop="pagination">368-379</span>];[<meta content="2012" itemprop="datePublished"/>]
Galina Jirásková;The State Complexity of Star-Complement-Star.;Jeffrey O. Shallit;[<span itemprop="pagination">380-391</span>];[<meta content="2012" itemprop="datePublished"/>]
Jeffrey O. Shallit;The State Complexity of Star-Complement-Star.;Galina Jirásková;[<span itemprop="pagination">380-391</span>];[<meta content="2012" itemprop="datePublished"/>]
Aniruddh Gandhi;On State Complexity of Finite Word and Tree Languages.;Bakhadyr Khoussainov, Jiamou Liu;[<span itemprop="pagination">392-403</span>];[<meta content="2012" itemprop="datePublished"/>]
Bakhadyr Khoussainov;On State Complexity of Finite Word and Tree Languages.;Aniruddh Gandhi, Jiamou Liu;[<span itemprop="pagination">392-403</span>];[<meta content="2012" itemprop="datePublished"/>]
Jiamou Liu;On State Complexity of Finite Word and Tree Languages.;Aniruddh Gandhi, Bakhadyr Khoussainov;[<span itemprop="pagination">392-403</span>];[<meta content="2012" itemprop="datePublished"/>]
Francine Blanchet-Sadri;Squares in Binary Partial Words.;Yang Jiao, John M. Machacek;[<span itemprop="pagination">404-415</span>];[<meta content="2012" itemprop="datePublished"/>]
Yang Jiao;Squares in Binary Partial Words.;Francine Blanchet-Sadri, John M. Machacek;[<span itemprop="pagination">404-415</span>];[<meta content="2012" itemprop="datePublished"/>]
John M. Machacek;Squares in Binary Partial Words.;Francine Blanchet-Sadri, Yang Jiao;[<span itemprop="pagination">404-415</span>];[<meta content="2012" itemprop="datePublished"/>]
Florin Manea;The Avoidability of Cubes under Permutations.;Mike Müller, Dirk Nowotka;[<span itemprop="pagination">416-427</span>];[<meta content="2012" itemprop="datePublished"/>]
Mike Müller;The Avoidability of Cubes under Permutations.;Florin Manea, Dirk Nowotka;[<span itemprop="pagination">416-427</span>];[<meta content="2012" itemprop="datePublished"/>]
Dirk Nowotka;The Avoidability of Cubes under Permutations.;Florin Manea, Mike Müller;[<span itemprop="pagination">416-427</span>];[<meta content="2012" itemprop="datePublished"/>]
Szilárd Zsolt Fazekas;Hairpin Completion with Bounded Stem-Loop.;Robert Mercas, Kayoko Shikishima-Tsuji;[<span itemprop="pagination">428-439</span>];[<meta content="2012" itemprop="datePublished"/>]
Robert Mercas;Hairpin Completion with Bounded Stem-Loop.;Szilárd Zsolt Fazekas, Kayoko Shikishima-Tsuji;[<span itemprop="pagination">428-439</span>];[<meta content="2012" itemprop="datePublished"/>]
Kayoko Shikishima-Tsuji;Hairpin Completion with Bounded Stem-Loop.;Szilárd Zsolt Fazekas, Robert Mercas;[<span itemprop="pagination">428-439</span>];[<meta content="2012" itemprop="datePublished"/>]
Hossein Nevisi;Morphic Primitivity and Alphabet Reductions.;Daniel Reidenbach;[<span itemprop="pagination">440-451</span>];[<meta content="2012" itemprop="datePublished"/>]
Daniel Reidenbach;Morphic Primitivity and Alphabet Reductions.;Hossein Nevisi;[<span itemprop="pagination">440-451</span>];[<meta content="2012" itemprop="datePublished"/>]
Nils Erik Flick;On a Hierarchy of Languages with Catenation and Shuffle.;Manfred Kudlek;[<span itemprop="pagination">452-458</span>];[<meta content="2012" itemprop="datePublished"/>]
Manfred Kudlek;On a Hierarchy of Languages with Catenation and Shuffle.;Nils Erik Flick;[<span itemprop="pagination">452-458</span>];[<meta content="2012" itemprop="datePublished"/>]
Jeroen Ketema;Characterizing Languages by Normalization and Termination in String Rewriting - (Extended Abstract).;Jakob Grue Simonsen;[<span itemprop="pagination">459-464</span>];[<meta content="2012" itemprop="datePublished"/>]
