Key;Author-Key;Author;Author-URL;Title;Co-Authors;Co-Author-URLs;Pagination;Year;Venue
44811;378;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;Boosting Pushdown and Queue Machines by Preprocessing.;Martin Kutrib, Andreas Malcher, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];28-40;2018;CIAA
44812;378;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;Parametrizing String Assembling Systems.;Martin Kutrib, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];236-247;2018;CIAA
44822;378;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;Transducing Reversibly with Finite State Machines.;Martin Kutrib, Andreas Malcher, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];151-162;2017;CIAA
44841;378;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;Expressive Capacity of Concatenation Freeness.;Martin Kutrib, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];199-210;2015;CIAA
44856;378;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;Input-Driven Queue Automata: Finite Turns, Decidability, and Closure Properties.;Martin Kutrib, Andreas Malcher, Carlo Mereghetti, Beatrice Palano, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];232-243;2013;CIAA
45025;728;Roderick Bloem;https://dblp.uni-trier.de/pid/80/1300.html;Symbolic Implementation of Alternating Automata.;Roderick Bloem, Alessandro Cimatti, Ingo Pill, Marco Roveri, Simone Semprini;['https://dblp.uni-trier.de/pid/13/5961.html', 'https://dblp.uni-trier.de/pid/49/690.html', 'https://dblp.uni-trier.de/pid/83/563.html', 'https://dblp.uni-trier.de/pid/75/286.html'];208-218;2006;CIAA
45042;397;Martin Berglund;https://dblp.uni-trier.de/pid/59/9687.html;Ordered Context-Free Grammars.;Brink van der Merwe, Martin Berglund;['https://dblp.uni-trier.de/pid/59/6051.html'];53-66;2022;CIAA
45045;397;Martin Berglund;https://dblp.uni-trier.de/pid/59/9687.html;Memoized Regular Expressions.;Brink van der Merwe, Jacobie Mouton, Steyn van Litsenborgh, Martin Berglund;['https://dblp.uni-trier.de/pid/59/6051.html', 'https://dblp.uni-trier.de/pid/296/0334.html', 'https://dblp.uni-trier.de/pid/292/8936.html'];39-52;2021;CIAA
45054;397;Martin Berglund;https://dblp.uni-trier.de/pid/59/9687.html;On the Semantics of Atomic Subgroups in Practical Regular Expressions.;Martin Berglund, Brink van der Merwe, Bruce W. Watson, Nicolaas Weideman;['https://dblp.uni-trier.de/pid/59/6051.html', 'https://dblp.uni-trier.de/pid/w/BruceWWatson.html', 'https://dblp.uni-trier.de/pid/182/6157.html'];14-26;2017;CIAA
45056;397;Martin Berglund;https://dblp.uni-trier.de/pid/59/9687.html;Analyzing Matching Time Behavior of Backtracking Regular Expression Matchers by Using Ambiguity of NFA.;Nicolaas Weideman, Brink van der Merwe, Martin Berglund, Bruce W. Watson;['https://dblp.uni-trier.de/pid/182/6157.html', 'https://dblp.uni-trier.de/pid/59/6051.html', 'https://dblp.uni-trier.de/pid/w/BruceWWatson.html'];322-334;2016;CIAA
45057;397;Martin Berglund;https://dblp.uni-trier.de/pid/59/9687.html;On the Semantics of Regular Expression Parsing in the Wild.;Martin Berglund, Brink van der Merwe;['https://dblp.uni-trier.de/pid/59/6051.html'];292-304;2015;CIAA
45257;840;Solon P. Pissis;https://dblp.uni-trier.de/pid/89/7966.html;Tree Template Matching in Ranked Ordered Trees by Pushdown Automata.;Tomás Flouri, Jan Janousek, Borivoj Melichar, Costas S. Iliopoulos, Solon P. Pissis;['https://dblp.uni-trier.de/pid/01/5035.html', 'https://dblp.uni-trier.de/pid/21/1027.html', 'https://dblp.uni-trier.de/pid/78/5300.html', 'https://dblp.uni-trier.de/pid/i/CSIliopoulos.html'];273-281;2011;CIAA
45315;143;Esko Ukkonen;https://dblp.uni-trier.de/pid/u/EskoUkkonen.html;Size Reduction of Multitape Automata.;Hellis Tamm, Matti Nykänen, Esko Ukkonen;['https://dblp.uni-trier.de/pid/56/5603.html', 'https://dblp.uni-trier.de/pid/45/6004.html'];307-318;2005;CIAA
45321;143;Esko Ukkonen;https://dblp.uni-trier.de/pid/u/EskoUkkonen.html;Size Reduction of Multitape Automata.;Hellis Tamm, Matti Nykänen, Esko Ukkonen;['https://dblp.uni-trier.de/pid/56/5603.html', 'https://dblp.uni-trier.de/pid/45/6004.html'];329-330;2004;CIAA
45334;143;Esko Ukkonen;https://dblp.uni-trier.de/pid/u/EskoUkkonen.html;Bideterministic Automata and Minimal Representations of Regular Languages.;Hellis Tamm, Esko Ukkonen;['https://dblp.uni-trier.de/pid/56/5603.html'];61-71;2003;CIAA
45442;513;Faissal Ouardi;https://dblp.uni-trier.de/pid/48/3952.html;From Regular Weighted Expressions to Finite Automata.;Jean-Marc Champarnaud, Éric Laugerotte, Faissal Ouardi, Djelloul Ziadi;['https://dblp.uni-trier.de/pid/30/6143.html', 'https://dblp.uni-trier.de/pid/68/4299.html', 'https://dblp.uni-trier.de/pid/83/2086.html'];49-60;2003;CIAA
45443;456;Kanduru V. Krishna;https://dblp.uni-trier.de/pid/27/10482.html;On Syntactic Complexity of Circular Semi-flower Automata.;Shubh Narayan Singh, Kanduru V. Krishna;['https://dblp.uni-trier.de/pid/58/10670.html'];312-323;2018;CIAA
45458;285;Dominique L'Her;https://dblp.uni-trier.de/pid/44/4585.html;Proving Sequential Function Chart Programs Using Automata.;Dominique LHer, Philippe Le Parc, Lionel Marcé;['https://dblp.uni-trier.de/pid/98/1205.html', 'https://dblp.uni-trier.de/pid/67/3488.html'];149-163;1998;Workshop on Implementing Automata
45465;790;Donald R. Franceschetti;https://dblp.uni-trier.de/pid/05/2645.html;In Vitro Implementation of Finite-State Machines.;Max H. Garzon, Y. Gao, John A. Rose, R. C. Murphy, Russell J. Deaton, Donald R. Franceschetti, Stanley Edward Stevens Jr.;['https://dblp.uni-trier.de/pid/52/2077.html', 'https://dblp.uni-trier.de/pid/37/4530.html', 'https://dblp.uni-trier.de/pid/68/5365.html', 'https://dblp.uni-trier.de/pid/56/6114.html', 'https://dblp.uni-trier.de/pid/91/5747.html', 'https://dblp.uni-trier.de/pid/56/545.html'];56-74;1997;Workshop on Implementing Automata
45474;587;Shuhei Denzumi;https://dblp.uni-trier.de/pid/97/10871.html;New Algorithms for Manipulating Sequence BDDs.;Shuhei Denzumi;[];108-120;2019;CIAA
45506;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;On the Uniform Random Generation of Non Deterministic Automata Up to Isomorphism.;Pierre-Cyrille Héam, Jean-Luc Joly;['https://dblp.uni-trier.de/pid/165/8672.html'];140-152;2015;CIAA
45507;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;Random Generation and Enumeration of Accessible Deterministic Real-Time Pushdown Automata.;Pierre-Cyrille Héam, Jean-Luc Joly;['https://dblp.uni-trier.de/pid/165/8672.html'];153-164;2015;CIAA
45515;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;Enhancing Approximations for Regular Reachability Analysis.;Aloïs Dreyfus, Pierre-Cyrille Héam, Olga Kouchnarenko;['https://dblp.uni-trier.de/pid/132/1983.html', 'https://dblp.uni-trier.de/pid/95/4315.html'];331-339;2013;CIAA
45520;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;On Positive TAGED with a Bounded Number of Constraints.;Pierre-Cyrille Héam, Vincent Hugot, Olga Kouchnarenko;['https://dblp.uni-trier.de/pid/80/9679.html', 'https://dblp.uni-trier.de/pid/95/4315.html'];329-336;2012;CIAA
45525;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;Loops and Overloops for Tree Walking Automata.;Pierre-Cyrille Héam, Vincent Hugot, Olga Kouchnarenko;['https://dblp.uni-trier.de/pid/80/9679.html', 'https://dblp.uni-trier.de/pid/95/4315.html'];166-177;2011;CIAA
45535;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;Random Generation of Deterministic Tree (Walking) Automata.;Pierre-Cyrille Héam, Cyril Nicaud, Sylvain Schmitz;['https://dblp.uni-trier.de/pid/28/881.html', 'https://dblp.uni-trier.de/pid/62/6048.html'];115-124;2009;CIAA
45536;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;TAGED Approximations for Temporal Properties Model-Checking.;Roméo Courbis, Pierre-Cyrille Héam, Olga Kouchnarenko;['https://dblp.uni-trier.de/pid/29/1213.html', 'https://dblp.uni-trier.de/pid/95/4315.html'];135-144;2009;CIAA
45555;60;Pierre-Cyrille Héam;https://dblp.uni-trier.de/pid/50/1007.html;Automata for Pro-V Topologies.;Pierre-Cyrille Héam;[];135-144;2000;CIAA
45585;138;Libor Polák;https://dblp.uni-trier.de/pid/73/3073.html;Minimalizations of NFA Using the Universal Automaton.;Libor Polák;[];325-326;2004;CIAA
45587;138;Libor Polák;https://dblp.uni-trier.de/pid/73/3073.html;Syntactic Semiring and Language Equations.;Libor Polák;[];182-193;2002;CIAA
45649;568;Mans Hulden;https://dblp.uni-trier.de/pid/69/1625.html;From Two-Way to One-Way Finite Automata - Three Regular Expression-Based Methods.;Mans Hulden;[];176-187;2015;CIAA
45691;641;J. Andres Montoya;https://dblp.uni-trier.de/pid/90/3379.html;Looking for Pairs that Hard to Separate: A Quantum Approach.;Aleksandrs Belovs, J. Andres Montoya, Abuzer Yakaryilmaz;['https://dblp.uni-trier.de/pid/24/4309.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];213-223;2016;CIAA
45716;211;Harald Hempel;https://dblp.uni-trier.de/pid/h/HaraldHempel.html;Persistent Computations of Turing Machines.;Harald Hempel, Madlen Kimmritz;['https://dblp.uni-trier.de/pid/72/4078.html'];171-180;2008;CIAA
45758;704;Georgi Shopov;https://dblp.uni-trier.de/pid/249/5355.html;Algorithms for Probabilistic and Stochastic Subsequential Failure Transducers.;Diana Geneva, Georgi Shopov, Stoyan Mihov;['https://dblp.uni-trier.de/pid/249/5768.html', 'https://dblp.uni-trier.de/pid/67/6448.html'];127-139;2021;CIAA
45763;354;Lasse Nielsen;https://dblp.uni-trier.de/pid/51/8776.html;Two-Pass Greedy Regular Expression Parsing.;Niels Bjørn Bugge Grathwohl, Fritz Henglein, Lasse Nielsen, Ulrik Terp Rasmussen;['https://dblp.uni-trier.de/pid/63/9638.html', 'https://dblp.uni-trier.de/pid/h/FritzHenglein.html', 'https://dblp.uni-trier.de/pid/132/1964.html'];60-71;2013;CIAA
45779;180;Yih-Kuen Tsay;https://dblp.uni-trier.de/pid/t/YihKuenTsay.html;State of Büchi Complementation.;Ming-Hsien Tsai, Seth Fogarty, Moshe Y. Vardi, Yih-Kuen Tsay;['https://dblp.uni-trier.de/pid/30/3940-1.html', 'https://dblp.uni-trier.de/pid/77/3751.html', 'https://dblp.uni-trier.de/pid/v/MosheYVardi.html'];261-271;2010;CIAA
45786;180;Yih-Kuen Tsay;https://dblp.uni-trier.de/pid/t/YihKuenTsay.html;Automated Compositional Reasoning of Intuitionistically Closed Regular Properties.;Yih-Kuen Tsay, Bow-Yaw Wang;['https://dblp.uni-trier.de/pid/36/6517.html'];36-45;2008;CIAA
45808;495;Jorge Graña;https://dblp.uni-trier.de/pid/g/JorgeGranaGil.html;Regional Finite-State Error Repair.;Manuel Vilares Ferro, Juan Otero, Jorge Graña Gil;['https://dblp.uni-trier.de/pid/v/MVilaresF.html', 'https://dblp.uni-trier.de/pid/o/JOteroP.html'];269-280;2004;CIAA
45815;495;Jorge Graña;https://dblp.uni-trier.de/pid/g/JorgeGranaGil.html;Compilation of Constraint-Based Contextual Rules for Part-of-Speech Tagging into Finite State Transducers.;Jorge Graña, Gloria Andrade, Jesús Vilares;['https://dblp.uni-trier.de/pid/68/2186.html', 'https://dblp.uni-trier.de/pid/v/JesusVilares.html'];128-137;2002;CIAA
45819;495;Jorge Graña;https://dblp.uni-trier.de/pid/g/JorgeGranaGil.html;Compilation Methods of Minimal Acyclic Finite-State Automata for Large Dictionaries.;Jorge Graña, Francisco-Mario Barcala, Miguel A. Alonso;['https://dblp.uni-trier.de/pid/63/5655.html', 'https://dblp.uni-trier.de/pid/a/MiguelAAlonso.html'];135-148;2001;CIAA
45824;37;Franz Jahn;https://dblp.uni-trier.de/pid/118/1311.html;Regular Ideal Languages and Their Boolean Combinations.;Franz Jahn, Manfred Kufleitner, Alexander Lauser;['https://dblp.uni-trier.de/pid/79/477.html', 'https://dblp.uni-trier.de/pid/69/8148.html'];205-216;2012;CIAA
45960;246;Yanbing Liu;https://dblp.uni-trier.de/pid/84/4048.html;Compressing Regular Expressions' DFA Table by Matrix Decomposition.;Yanbing Liu, Li Guo, Ping Liu, Jianlong Tan;['https://dblp.uni-trier.de/pid/02/929-1.html', 'https://dblp.uni-trier.de/pid/34/188-1.html', 'https://dblp.uni-trier.de/pid/19/336.html'];282-289;2010;CIAA
45963;246;Yanbing Liu;https://dblp.uni-trier.de/pid/84/4048.html;A Table Compression Method for Extended Aho-Corasick Automaton.;Yanbing Liu, Yifu Yang, Ping Liu, Jianlong Tan;['https://dblp.uni-trier.de/pid/05/7175.html', 'https://dblp.uni-trier.de/pid/34/188-1.html', 'https://dblp.uni-trier.de/pid/19/336.html'];84-93;2009;CIAA
46003;616;Francisco J. Ribadas;https://dblp.uni-trier.de/pid/01/2938.html;Regional Least-Cost Error Repair.;Manuel Vilares Ferro, Victor M. Darriba, Francisco J. Ribadas;['https://dblp.uni-trier.de/pid/v/MVilaresF.html', 'https://dblp.uni-trier.de/pid/75/5475.html'];293-301;2000;CIAA
46005;303;Mireille Clerbout;https://dblp.uni-trier.de/pid/c/MClerbout.html;Component Composition Preserving Behavioural Contracts Based on Communication Traces.;Arnaud Bailly, Mireille Clerbout, Isabelle Simplot-Ryl;['https://dblp.uni-trier.de/pid/22/5953.html', 'https://dblp.uni-trier.de/pid/s/ISimplotRyl.html'];54-65;2005;CIAA
46024;753;Jan Antos;https://dblp.uni-trier.de/pid/75/191.html;Finite Automata for Generalized Approach to Backward Pattern Matching.;Jan Antos, Borivoj Melichar;['https://dblp.uni-trier.de/pid/78/5300.html'];49-58;2010;CIAA
46039;196;Kazuhiro Inaba;https://dblp.uni-trier.de/pid/74/410.html;Compact Representation for Answer Sets of n-ary Regular Queries.;Kazuhiro Inaba, Haruo Hosoya;['https://dblp.uni-trier.de/pid/13/6560.html'];94-104;2009;CIAA
46043;196;Kazuhiro Inaba;https://dblp.uni-trier.de/pid/74/410.html;Multi-Return Macro Tree Transducers.;Kazuhiro Inaba, Haruo Hosoya, Sebastian Maneth;['https://dblp.uni-trier.de/pid/13/6560.html', 'https://dblp.uni-trier.de/pid/m/SebastianManeth.html'];102-111;2008;CIAA
46084;21;Pierluigi San Pietro;https://dblp.uni-trier.de/pid/17/906.html;Deterministic Counter Machines and Parallel Matching Computations.;Stefano Crespi-Reghizzi, Pierluigi San Pietro;['https://dblp.uni-trier.de/pid/c/SCrespiReghizzi.html'];280-291;2013;CIAA
46088;21;Pierluigi San Pietro;https://dblp.uni-trier.de/pid/17/906.html;Strict Local Testability with Consensus Equals Regularity.;Stefano Crespi-Reghizzi, Pierluigi San Pietro;['https://dblp.uni-trier.de/pid/c/SCrespiReghizzi.html'];113-124;2012;CIAA
46151;483;Maria Pittou;https://dblp.uni-trier.de/pid/147/8557.html;Weighted Variable Automata over Infinite Alphabets.;Maria Pittou, George Rahonis;['https://dblp.uni-trier.de/pid/43/2367.html'];304-317;2014;CIAA
46221;179;Hsu-Chun Yen;https://dblp.uni-trier.de/pid/y/HsuChunYen.html;Concurrency, Synchronization, and Conflicts in Petri Nets.;Hsu-Chun Yen;[];33-35;2008;CIAA
46245;179;Hsu-Chun Yen;https://dblp.uni-trier.de/pid/y/HsuChunYen.html;On Deterministic Catalytic Systems.;Oscar H. Ibarra, Hsu-Chun Yen;['https://dblp.uni-trier.de/pid/i/OscarHIbarra.html'];163-175;2005;CIAA
46255;179;Hsu-Chun Yen;https://dblp.uni-trier.de/pid/y/HsuChunYen.html;Timing Parameter Characterization of Real-Time Systems.;Farn Wang, Hsu-Chun Yen;['https://dblp.uni-trier.de/pid/27/3868.html'];23-34;2003;CIAA
46323;529;Tsai-Hung Fan;https://dblp.uni-trier.de/pid/02/3376.html;An Optimal Algorithm for Maximum-Sum Segment and Its Application in Bioinformatics Extended Abstract.;Tsai-Hung Fan, Shufen Lee, Hsueh-I Lu, Tsung-Shan Tsou, Tsai-Cheng Wang, Adam Yao;['https://dblp.uni-trier.de/pid/64/762.html', 'https://dblp.uni-trier.de/pid/l/HsuehILu.html', 'https://dblp.uni-trier.de/pid/44/90.html', 'https://dblp.uni-trier.de/pid/57/4224.html', 'https://dblp.uni-trier.de/pid/11/6327.html'];251-257;2003;CIAA
46363;600;Sylvie Hamel;https://dblp.uni-trier.de/pid/96/6540.html;Cascade Decompositions are Bit-Vector Algorithms.;Anne Bergeron, Sylvie Hamel;['https://dblp.uni-trier.de/pid/02/312.html'];13-26;2001;CIAA
46365;600;Sylvie Hamel;https://dblp.uni-trier.de/pid/96/6540.html;Fast Implementations of Automata Computations.;Anne Bergeron, Sylvie Hamel;['https://dblp.uni-trier.de/pid/02/312.html'];47-56;2000;CIAA
46386;250;Cyril Nicaud;https://dblp.uni-trier.de/pid/28/881.html;Synchronizing Random Almost-Group Automata.;Mikhail V. Berlinkov, Cyril Nicaud;['https://dblp.uni-trier.de/pid/79/7411.html'];84-96;2018;CIAA
46419;250;Cyril Nicaud;https://dblp.uni-trier.de/pid/28/881.html;A Challenging Family of Automata for Classical Minimization Algorithms.;Giusi Castiglione, Cyril Nicaud, Marinella Sciortino;['https://dblp.uni-trier.de/pid/g/GiusiCastiglione.html', 'https://dblp.uni-trier.de/pid/86/6093.html'];251-260;2010;CIAA
46423;250;Cyril Nicaud;https://dblp.uni-trier.de/pid/28/881.html;Random Generation of Deterministic Tree (Walking) Automata.;Pierre-Cyrille Héam, Cyril Nicaud, Sylvain Schmitz;['https://dblp.uni-trier.de/pid/50/1007.html', 'https://dblp.uni-trier.de/pid/62/6048.html'];115-124;2009;CIAA
46429;250;Cyril Nicaud;https://dblp.uni-trier.de/pid/28/881.html;: A Library to Randomly and Exhaustively Generate Automata.;Frédérique Bassino, Julien David, Cyril Nicaud;['https://dblp.uni-trier.de/pid/75/2199.html', 'https://dblp.uni-trier.de/pid/27/1726.html'];303-305;2007;CIAA
46535;745;Marek A. Perkowski;https://dblp.uni-trier.de/pid/01/5162.html;Universality of Hybrid Quantum Gates and Synthesis Without Ancilla Qudits.;Guowu Yang, Fei Xie, Xiaoyu Song, Marek A. Perkowski;['https://dblp.uni-trier.de/pid/38/4538.html', 'https://dblp.uni-trier.de/pid/51/1316.html', 'https://dblp.uni-trier.de/pid/58/3449.html'];279-280;2006;CIAA
46707;315;Tomasz Jurdzinski;https://dblp.uni-trier.de/pid/74/441.html;Restricting the Use of Auxiliary Symbols for Restarting Automata.;Tomasz Jurdzinski, Friedrich Otto;['https://dblp.uni-trier.de/pid/03/67.html'];176-187;2005;CIAA
46802;99;Hans Zantema;https://dblp.uni-trier.de/pid/z/HZantema.html;Finding Finite Automata That Certify Termination of String Rewriting.;Alfons Geser, Dieter Hofbauer, Johannes Waldmann, Hans Zantema;['https://dblp.uni-trier.de/pid/g/AlfonsGeser.html', 'https://dblp.uni-trier.de/pid/h/DieterHofbauer.html', 'https://dblp.uni-trier.de/pid/33/1518.html'];134-145;2004;CIAA
46840;591;João Pires;https://dblp.uni-trier.de/pid/92/4408-2.html;Partial Derivatives of Regular Expressions over Alphabet-Invariant and User-Defined Labels.;Stavros Konstantinidis, Nelma Moreira, João Pires, Rogério Reis;['https://dblp.uni-trier.de/pid/k/StavrosKonstantinidis.html', 'https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];184-196;2019;CIAA
46867;76;Jean Berstel;https://dblp.uni-trier.de/pid/b/JeanBerstel.html;On the Complexity of Hopcroft's State Minimization Algorithm.;Jean Berstel, Olivier Carton;['https://dblp.uni-trier.de/pid/13/6092.html'];35-44;2004;CIAA
46930;207;Jan Lahoda;https://dblp.uni-trier.de/pid/10/994.html;Pattern Matching in DCA Coded Text.;Jan Lahoda, Borivoj Melichar, Jan Zdárek;['https://dblp.uni-trier.de/pid/78/5300.html', 'https://dblp.uni-trier.de/pid/z/JanZdarek.html'];151-160;2008;CIAA
47002;657;Adrian Francalanza;https://dblp.uni-trier.de/pid/91/2771.html;On the Complexity of Determinizing Monitors.;Luca Aceto, Antonis Achilleos, Adrian Francalanza, Anna Ingólfsdóttir, Sævar Örn Kjartansson;['https://dblp.uni-trier.de/pid/a/LucaAceto.html', 'https://dblp.uni-trier.de/pid/44/7660.html', 'https://dblp.uni-trier.de/pid/i/AIngolfsdottir.html', 'https://dblp.uni-trier.de/pid/190/7312.html'];1-13;2017;CIAA
47060;342;Michael Vielhaber;https://dblp.uni-trier.de/pid/92/272-1.html;On a Class of Bijective Binary Transducers with Finitary Description Despite Infinite State Set.;Michael Vielhaber, Mónica del Pilar Canales Chacon;['https://dblp.uni-trier.de/pid/98/6256.html'];356-357;2005;CIAA
47083;712;Philippe Veber;https://dblp.uni-trier.de/pid/01/4182.html;Path-Equivalent Removals of epsilon-transitions in a Genomic Weighted Finite Automaton.;Mathieu Giraud, Philippe Veber, Dominique Lavenier;['https://dblp.uni-trier.de/pid/05/3181.html', 'https://dblp.uni-trier.de/pid/79/1435.html'];23-33;2006;CIAA
