Key;Author-Key;Author;Author-URL;Title;Co-Authors;Co-Author-URLs;Pagination;Year;Venue
20573;47;Sergey Verlan;https://dblp.uni-trier.de/pid/74/5151.html;On minimal context-free insertion-deletion systems.;Sergey Verlan;[];285-292;2005;DCFS
20580;47;Sergey Verlan;https://dblp.uni-trier.de/pid/74/5151.html;A Frontier Result on Enhanced Time-Varying Distributed H Systems with Parallel Computations.;Sergey Verlan;[];221-232;2003;DCFS
20581;47;Sergey Verlan;https://dblp.uni-trier.de/pid/74/5151.html;Context-Free Insertion-Deletion Systems.;Maurice Margenstern, Gheorghe Paun, Yurii Rogozhin, Sergey Verlan;['https://dblp.uni-trier.de/pid/m/MauriceMargenstern.html', 'https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/88/6877.html'];265-273;2003;DCFS
20623;373;Enrico Formenti;https://dblp.uni-trier.de/pid/98/3810.html;On the Generation of 2-Polyominoes.;Enrico Formenti, Paolo Massazza;['https://dblp.uni-trier.de/pid/43/4982.html'];101-113;2018;DCFS
20647;373;Enrico Formenti;https://dblp.uni-trier.de/pid/98/3810.html;Cycles and Global Attractors of Reaction Systems.;Enrico Formenti, Luca Manzoni, Antonio E. Porreca;['https://dblp.uni-trier.de/pid/49/8284.html', 'https://dblp.uni-trier.de/pid/70/7551.html'];114-125;2014;DCFS
20778;236;Egon Börger;https://dblp.uni-trier.de/pid/b/EgonBorger.html;Using Abstract State Machines for the Description and the Analysis of Formal Systems.;Egon Börger;[];15-22;2005;DCFS
20895;51;Trent A. Rogers;https://dblp.uni-trier.de/pid/131/6588.html;Self-attraction Removal from Oritatami Systems.;Yo-Sub Han, Hwee Kim, Trent A. Rogers, Shinnosuke Seki;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/139/8245.html', 'https://dblp.uni-trier.de/pid/70/1118.html'];164-176;2017;DCFS
20951;109;K. G. Subramanian;https://dblp.uni-trier.de/pid/37/7013.html;Contextual Array Grammars with Matrix and Regular Control.;Henning Fernau, Rudolf Freund, Rani Siromoney, K. G. Subramanian;['https://dblp.uni-trier.de/pid/f/HenningFernau.html', 'https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/63/2789.html'];98-110;2016;DCFS
21070;365;Aida Gainutdinova;https://dblp.uni-trier.de/pid/67/6378.html;Very Narrow Quantum OBDDs and Width Hierarchies for Classical OBDDs.;Farid M. Ablayev, Aida Gainutdinova, Kamil Khadiev, Abuzer Yakaryilmaz;['https://dblp.uni-trier.de/pid/78/6502.html', 'https://dblp.uni-trier.de/pid/148/1881.html', 'https://dblp.uni-trier.de/pid/82/4618.html'];53-64;2014;DCFS
21182;220;Narad Rampersad;https://dblp.uni-trier.de/pid/00/341.html;State Complexity of Testing Divisibility.;Emilie Charlier, Narad Rampersad, Michel Rigo, Laurent Waxweiler;['https://dblp.uni-trier.de/pid/77/94.html', 'https://dblp.uni-trier.de/pid/30/1875.html', 'https://dblp.uni-trier.de/pid/39/7214.html'];48-57;2010;DCFS
21232;298;Ronny Harbich;https://dblp.uni-trier.de/pid/90/11042.html;Production Complexity of Some Operations on Context-Free Languages.;Jürgen Dassow, Ronny Harbich;['https://dblp.uni-trier.de/pid/d/JDassow.html'];141-154;2012;DCFS
21235;332;Sándor Horváth;https://dblp.uni-trier.de/pid/54/6748.html;Some Remarks on Primitive Words and Palindromes.;Pál Dömösi, Sándor Horváth, Masami Ito, Masashi Katsura;['https://dblp.uni-trier.de/pid/84/253.html', 'https://dblp.uni-trier.de/pid/i/MasamiIto.html', 'https://dblp.uni-trier.de/pid/44/4586.html'];245-254;2003;DCFS
21258;277;Andreas Klein;https://dblp.uni-trier.de/pid/78/5750-1.html;On the Number of Membranes in Unary P Systems.;Rudolf Freund, Andreas Klein, Martin Kutrib;['https://dblp.uni-trier.de/pid/84/472.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];101-109;2009;DCFS
21298;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;State Complexity of Four Combined Operations Composed of Union, Intersection, Star and Reversal.;Yuan Gao, Sheng Yu;['https://dblp.uni-trier.de/pid/76/2452-1.html'];158-171;2011;DCFS
21306;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;State Complexity of Catenation Combined with Star and Reversal.;Bo Cui, Yuan Gao, Lila Kari, Sheng Yu;['https://dblp.uni-trier.de/pid/58/4730-1.html', 'https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/k/LilaKari.html'];58-67;2010;DCFS
21307;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;Transition Complexity of Incomplete DFAs.;Yuan Gao, Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];99-109;2010;DCFS
21317;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;State Complexity Approximation.;Yuan Gao, Sheng Yu;['https://dblp.uni-trier.de/pid/76/2452-1.html'];121-130;2009;DCFS
21320;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;Estimation of State Complexity of Combined Operations.;Zoltán Ésik, Yuan Gao, Guangwu Liu, Sheng Yu;['https://dblp.uni-trier.de/pid/e/ZoltanEsik.html', 'https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/53/5708.html'];168-181;2008;DCFS
21335;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;State Complexity of Catenation and Reversal Combined with Star.;Yuan Gao, Kai Salomaa, Sheng Yu;['https://dblp.uni-trier.de/pid/76/2452-1.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];153-164;2006;DCFS
21342;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;Large NFA Without Mergeable States.;Cezar Câmpeanu, Nicolae Santean, Sheng Yu;['https://dblp.uni-trier.de/pid/41/4735.html', 'https://dblp.uni-trier.de/pid/s/NicolaeSantean.html'];75-84;2005;DCFS
21368;155;Sheng Yu;https://dblp.uni-trier.de/pid/y/ShengYu.html;Repetition Complexity of Words.;Lucian Ilie, Sheng Yu, Kaizhong Zhang;['https://dblp.uni-trier.de/pid/i/LucianIlie.html', 'https://dblp.uni-trier.de/pid/89/4269.html'];36;2002;DCFS
21454;339;Juris Cernenoks;https://dblp.uni-trier.de/pid/163/7356.html;Integer Complexity: Experimental and Analytical Results II.;Juris Cernenoks, Janis Iraids, Martins Opmanis, Rihards Opmanis, Karlis Podnieks;['https://dblp.uni-trier.de/pid/77/9496.html', 'https://dblp.uni-trier.de/pid/89/5695.html', 'https://dblp.uni-trier.de/pid/28/5327.html', 'https://dblp.uni-trier.de/pid/39/4892.html'];58-69;2015;DCFS
21521;293;Dexter Kozen;https://dblp.uni-trier.de/pid/k/DexterKozen.html;Computing with Capsules.;Jean-Baptiste Jeannin, Dexter Kozen;['https://dblp.uni-trier.de/pid/11/10454.html'];1-19;2012;DCFS
21672;102;Cosmin Bonchis;https://dblp.uni-trier.de/pid/96/5410.html;Heapability, Interactive Particle Systems, Partial Orders: Results and Open Problems.;Gabriel Istrate, Cosmin Bonchis;['https://dblp.uni-trier.de/pid/35/5367.html'];18-28;2016;DCFS
21690;417;Simon Wolfsteiner;https://dblp.uni-trier.de/pid/181/3362.html;Cover Complexity of Finite Languages.;Stefan Hetzl, Simon Wolfsteiner;['https://dblp.uni-trier.de/pid/94/3546.html'];139-150;2018;DCFS
21691;417;Simon Wolfsteiner;https://dblp.uni-trier.de/pid/181/3362.html;On the Grammatical Complexity of Finite Languages.;Markus Holzer, Simon Wolfsteiner;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];151-162;2018;DCFS
21723;381;Balázs Szörényi;https://dblp.uni-trier.de/pid/90/1311.html;Biclique Coverings, Rectifier Networks and the Cost of ε-Removal.;Szabolcs Iván, Ádám Dániel Lelkes, Judit Nagy-György, Balázs Szörényi, György Turán;['https://dblp.uni-trier.de/pid/09/1881.html', 'https://dblp.uni-trier.de/pid/147/5184.html', 'https://dblp.uni-trier.de/pid/64/4568.html', 'https://dblp.uni-trier.de/pid/50/4701.html'];174-185;2014;DCFS
21758;114;Vojtech Vorel;https://dblp.uni-trier.de/pid/140/9811.html;Two Results on Discontinuous Input Processing.;Vojtech Vorel;[];205-216;2016;DCFS
21806;401;Mark G. Eramian;https://dblp.uni-trier.de/pid/78/3954.html;Efficient Simulation of Nondeterministic Weighted Finite Automata.;Mark G. Eramian;[];110-122;2002;DCFS
21835;378;Jean-Éric Pin;https://dblp.uni-trier.de/pid/95/3009.html;From Ultrafilters on Words to the Expressive Power of a Fragment of Logic.;Mai Gehrke, Andreas Krebs, Jean-Éric Pin;['https://dblp.uni-trier.de/pid/14/2205.html', 'https://dblp.uni-trier.de/pid/35/4442.html'];138-149;2014;DCFS
21926;397;Thomas Flamm;https://dblp.uni-trier.de/pid/148/1747.html;Positive and Negative Proofs for Circuits and Branching Programs.;Olga Dorzweiler, Thomas Flamm, Andreas Krebs, Michael Ludwig;['https://dblp.uni-trier.de/pid/148/1876.html', 'https://dblp.uni-trier.de/pid/35/4442.html', 'https://dblp.uni-trier.de/pid/98/4057.html'];270-281;2014;DCFS
21960;143;Baiyu Li;https://dblp.uni-trier.de/pid/42/8016.html;Syntactic Complexity of - and -Trivial Regular Languages.;Janusz A. Brzozowski, Baiyu Li;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];160-171;2013;DCFS
21965;143;Baiyu Li;https://dblp.uni-trier.de/pid/42/8016.html;Syntactic Complexities of Some Classes of Star-Free Languages.;Janusz A. Brzozowski, Baiyu Li;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html'];117-129;2012;DCFS
21968;143;Baiyu Li;https://dblp.uni-trier.de/pid/42/8016.html;Syntactic Complexity of Prefix-, Suffix-, and Bifix-Free Regular Languages.;Janusz A. Brzozowski, Baiyu Li, Yuli Ye;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html', 'https://dblp.uni-trier.de/pid/23/5064.html'];93-106;2011;DCFS
21972;143;Baiyu Li;https://dblp.uni-trier.de/pid/42/8016.html;On the Complexity of the Evaluation of Transient Extensions of Boolean Functions.;Janusz A. Brzozowski, Baiyu Li, Yuli Ye;['https://dblp.uni-trier.de/pid/b/JABrzozowski.html', 'https://dblp.uni-trier.de/pid/23/5064.html'];27-37;2010;DCFS
22011;285;Eugen Czeizler;https://dblp.uni-trier.de/pid/c/EugenCzeizler.html;Watson-Crick automata: determinism and state complexity.;Elena Czeizler, Eugen Czeizler, Lila Kari, Kai Salomaa;['https://dblp.uni-trier.de/pid/c/ElenaCzeizler.html', 'https://dblp.uni-trier.de/pid/k/LilaKari.html', 'https://dblp.uni-trier.de/pid/02/6009.html'];121-133;2008;DCFS
22023;60;Giovanna J. Lavado;https://dblp.uni-trier.de/pid/31/10763.html;Concise Representations of Reversible Automata.;Giovanna J. Lavado, Luca Prigioniero;['https://dblp.uni-trier.de/pid/182/9958.html'];238-249;2017;DCFS
22025;60;Giovanna J. Lavado;https://dblp.uni-trier.de/pid/31/10763.html;Minimal and Reduced Reversible Automata.;Giovanna J. Lavado, Giovanni Pighizzini, Luca Prigioniero;['https://dblp.uni-trier.de/pid/87/6893.html', 'https://dblp.uni-trier.de/pid/182/9958.html'];168-179;2016;DCFS
22028;60;Giovanna J. Lavado;https://dblp.uni-trier.de/pid/31/10763.html;Operational State Complexity under Parikh Equivalence.;Giovanna J. Lavado, Giovanni Pighizzini, Shinnosuke Seki;['https://dblp.uni-trier.de/pid/87/6893.html', 'https://dblp.uni-trier.de/pid/70/1118.html'];294-305;2014;DCFS
22033;138;Thomas Ang;https://dblp.uni-trier.de/pid/90/7479.html;Decidability and Shortest Strings in Formal Languages.;Levent Alpoge, Thomas Ang, Luke Schaeffer, Jeffrey O. Shallit;['https://dblp.uni-trier.de/pid/30/9368.html', 'https://dblp.uni-trier.de/pid/18/9367.html', 'https://dblp.uni-trier.de/pid/s/JeffreyShallit.html'];55-67;2011;DCFS
22064;211;Hermann Gruber;https://dblp.uni-trier.de/pid/86/1702.html;On Measuring Non-Recursive Trade-Offs.;Hermann Gruber, Markus Holzer, Martin Kutrib;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];141-150;2009;DCFS
22065;211;Hermann Gruber;https://dblp.uni-trier.de/pid/86/1702.html;Language Operations with Regular Expressions of Polynomial Size.;Hermann Gruber, Markus Holzer;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];182-193;2008;DCFS
22075;211;Hermann Gruber;https://dblp.uni-trier.de/pid/86/1702.html;Results on the Average State and Transition Complexity of Finite Automata Accepting Finite Languages (Extended Abstract).;Hermann Gruber, Markus Holzer;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];267-275;2006;DCFS
22084;354;Rusins Freivalds;https://dblp.uni-trier.de/pid/64/1580.html;Quantum Queries on Permutations.;Taisia Mischenko-Slatenkova, Alina Vasilieva, Ilja Kucevalovs, Rusins Freivalds;['https://dblp.uni-trier.de/pid/01/8110.html', 'https://dblp.uni-trier.de/pid/23/8110.html', 'https://dblp.uni-trier.de/pid/00/9283.html'];177-184;2015;DCFS
22442;180;Mario J. Pérez-Jiménez;https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html;Representations and Characterizations of Languages in Chomsky Hierarchy by Means of Insertion-Deletion Systems.;Gheorghe Paun, Mario J. Pérez-Jiménez, Takashi Yokomori;['https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/53/5726.html'];129-140;2007;DCFS
22473;180;Mario J. Pérez-Jiménez;https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html;Multidimensional Descriptional Complexity of P Systems.;Miguel A. Gutiérrez-Naranjo, Mario J. Pérez-Jiménez, Agustin Riscos-Núñez;['https://dblp.uni-trier.de/pid/27/3678.html', 'https://dblp.uni-trier.de/pid/89/6274.html'];134-145;2005;DCFS
22499;180;Mario J. Pérez-Jiménez;https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html;A Polynomial Complexity Class in P Systems Using Membrane Division.;Mario J. Pérez-Jiménez, Álvaro Romero Jiménez, Fernando Sancho-Caparrini;['https://dblp.uni-trier.de/pid/87/4203.html', 'https://dblp.uni-trier.de/pid/36/1497.html'];284-294;2003;DCFS
22517;37;Maia Hoeberechts;https://dblp.uni-trier.de/pid/16/5230.html;On the Degree of Nondeterminism of Tree Adjoining Languages and Head Grammar Languages.;Suna Bensch, Maia Hoeberechts;['https://dblp.uni-trier.de/pid/84/2622.html'];65-76;2017;DCFS
22538;246;Gerhard Trippen;https://dblp.uni-trier.de/pid/07/2271.html;Simple-Regular Expressions and Languages.;Yo-Sub Han, Gerhard Trippen, Derick Wood;['https://dblp.uni-trier.de/pid/h/YoSubHan.html', 'https://dblp.uni-trier.de/pid/w/DerickWood.html'];146-157;2005;DCFS
22585;303;Brink van der Merwe;https://dblp.uni-trier.de/pid/59/6051.html;Minimal DFA for Symmetric Difference NFA.;Brink van der Merwe, Hellis Tamm, Lynette van Zijl;['https://dblp.uni-trier.de/pid/56/5603.html', 'https://dblp.uni-trier.de/pid/02/4801.html'];307-318;2012;DCFS
22615;196;Mihai Ionescu;https://dblp.uni-trier.de/pid/i/MihaiIonescu.html;On Trace Languages Generated by (Small) Spiking Neural P Systems.;Haiming Chen, Mihai Ionescu, Andrei Paun, Gheorghe Paun, Bianca Popa;['https://dblp.uni-trier.de/pid/75/248.html', 'https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/83/4617.html'];94-105;2006;DCFS
22631;21;Mikhail N. Vyalyi;https://dblp.uni-trier.de/pid/n/MikhailNVyalyi.html;Automata Equipped with Auxiliary Data Structures and Regular Realizability Problems.;Alexander A. Rubtsov, Mikhail N. Vyalyi;['https://dblp.uni-trier.de/pid/96/9670.html'];150-162;2021;DCFS
22644;21;Mikhail N. Vyalyi;https://dblp.uni-trier.de/pid/n/MikhailNVyalyi.html;Regular Realizability Problems and Context-Free Languages.;Alexander A. Rubtsov, Mikhail N. Vyalyi;['https://dblp.uni-trier.de/pid/96/9670.html'];256-267;2015;DCFS
22697;179;Gheorghe Paun;https://dblp.uni-trier.de/pid/p/GPaun.html;Matter and Anti-Matter in Membrane Systems.;Artiom Alhazov, Bogdan Aman, Rudolf Freund, Gheorghe Paun;['https://dblp.uni-trier.de/pid/82/752.html', 'https://dblp.uni-trier.de/pid/40/1806.html', 'https://dblp.uni-trier.de/pid/84/472.html'];65-76;2014;DCFS
22772;179;Gheorghe Paun;https://dblp.uni-trier.de/pid/p/GPaun.html;Representations and Characterizations of Languages in Chomsky Hierarchy by Means of Insertion-Deletion Systems.;Gheorghe Paun, Mario J. Pérez-Jiménez, Takashi Yokomori;['https://dblp.uni-trier.de/pid/p/MarioJPerezJimenez.html', 'https://dblp.uni-trier.de/pid/53/5726.html'];129-140;2007;DCFS
22788;179;Gheorghe Paun;https://dblp.uni-trier.de/pid/p/GPaun.html;On Trace Languages Generated by (Small) Spiking Neural P Systems.;Haiming Chen, Mihai Ionescu, Andrei Paun, Gheorghe Paun, Bianca Popa;['https://dblp.uni-trier.de/pid/75/248.html', 'https://dblp.uni-trier.de/pid/i/MihaiIonescu.html', 'https://dblp.uni-trier.de/pid/93/263.html', 'https://dblp.uni-trier.de/pid/83/4617.html'];94-105;2006;DCFS
22835;179;Gheorghe Paun;https://dblp.uni-trier.de/pid/p/GPaun.html;Descriptional Complexity Issues in Membrane Computing.;Gheorghe Paun;[];66-77;2003;DCFS
22836;179;Gheorghe Paun;https://dblp.uni-trier.de/pid/p/GPaun.html;Context-Free Insertion-Deletion Systems.;Maurice Margenstern, Gheorghe Paun, Yurii Rogozhin, Sergey Verlan;['https://dblp.uni-trier.de/pid/m/MauriceMargenstern.html', 'https://dblp.uni-trier.de/pid/88/6877.html', 'https://dblp.uni-trier.de/pid/74/5151.html'];265-273;2003;DCFS
23096;250;Miklós Krész;https://dblp.uni-trier.de/pid/77/1889.html;On the descriptional complexity of soliton automata.;Miklós Krész;[];245-252;2005;DCFS
23109;315;Benedek Nagy;https://dblp.uni-trier.de/pid/06/6134.html;Union-Complexities of Kleene Plus Operation.;Benedek Nagy;[];197-211;2022;DCFS
23134;315;Benedek Nagy;https://dblp.uni-trier.de/pid/06/6134.html;Union-Freeness, Deterministic Union-Freeness and Union-Complexity.;Benedek Nagy;[];46-56;2019;DCFS
23266;99;Eugenija A. Bondar;https://dblp.uni-trier.de/pid/183/0003.html;Completely Reachable Automata.;Eugenija A. Bondar, Mikhail V. Volkov;['https://dblp.uni-trier.de/pid/78/4640.html'];1-17;2016;DCFS
23272;76;Bernd Reichel;https://dblp.uni-trier.de/pid/67/3878.html;On Descriptions of Context-Free Languages by CD Grammar Systems.;Henning Bordihn, Bernd Reichel;['https://dblp.uni-trier.de/pid/49/1455.html'];47-53;2001;DCFS
23301;207;Ulrich Ultes-Nitsche;https://dblp.uni-trier.de/pid/u/UlrichUltesNitsche.html;A Complete Characterization of Deterministic Regular Liveness Properties.;Frank Nießner, Ulrich Ultes-Nitsche;['https://dblp.uni-trier.de/pid/44/40.html'];211-222;2006;DCFS
23344;342;Rihards Opmanis;https://dblp.uni-trier.de/pid/28/5327.html;Integer Complexity: Experimental and Analytical Results II.;Juris Cernenoks, Janis Iraids, Martins Opmanis, Rihards Opmanis, Karlis Podnieks;['https://dblp.uni-trier.de/pid/163/7356.html', 'https://dblp.uni-trier.de/pid/77/9496.html', 'https://dblp.uni-trier.de/pid/89/5695.html', 'https://dblp.uni-trier.de/pid/39/4892.html'];58-69;2015;DCFS
23507;335;Maurice Margenstern;https://dblp.uni-trier.de/pid/m/MauriceMargenstern.html;Context-Free Insertion-Deletion Systems.;Maurice Margenstern, Gheorghe Paun, Yurii Rogozhin, Sergey Verlan;['https://dblp.uni-trier.de/pid/p/GPaun.html', 'https://dblp.uni-trier.de/pid/88/6877.html', 'https://dblp.uni-trier.de/pid/74/5151.html'];265-273;2003;DCFS
23545;270;Kristína Cevorová;https://dblp.uni-trier.de/pid/131/2471.html;Square on Ideal, Closed and Free Languages.;Kristína Cevorová;[];70-80;2015;DCFS
23548;270;Kristína Cevorová;https://dblp.uni-trier.de/pid/131/2471.html;Kleene Star on Unary Regular Languages.;Kristína Cevorová;[];277-288;2013;DCFS
23613;159;Tomás Masopust;https://dblp.uni-trier.de/pid/34/5542.html;On the State Complexity of the Reverse of - and -Trivial Regular Languages.;Galina Jirásková, Tomás Masopust;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];136-147;2013;DCFS
23640;159;Tomás Masopust;https://dblp.uni-trier.de/pid/34/5542.html;State Complexity of Projected Languages.;Galina Jirásková, Tomás Masopust;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];198-211;2011;DCFS
23659;159;Tomás Masopust;https://dblp.uni-trier.de/pid/34/5542.html;Descriptional Complexity of Three-Nonterminal Scattered Context Grammars: An Improvement.;Tomás Masopust, Alexander Meduna;['https://dblp.uni-trier.de/pid/05/2606.html'];183-192;2009;DCFS
23668;159;Tomás Masopust;https://dblp.uni-trier.de/pid/34/5542.html;Descriptional Complexity of Generalized Forbidding Grammars.;Tomás Masopust, Alexander Meduna;['https://dblp.uni-trier.de/pid/05/2606.html'];170-177;2007;DCFS
23698;362;Nikolay K. Vereshchagin;https://dblp.uni-trier.de/pid/24/6212.html;Aperiodic Tilings by Right Triangles.;Nikolay K. Vereshchagin;[];29-41;2014;DCFS
23807;227;Sebastian Jakobi;https://dblp.uni-trier.de/pid/65/8396.html;On the Computational Complexity of Problems Related to Distinguishability Sets.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];117-128;2015;DCFS
23813;227;Sebastian Jakobi;https://dblp.uni-trier.de/pid/65/8396.html;Boundary Sets of Regular and Context-Free Languages.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];162-173;2014;DCFS
23818;227;Sebastian Jakobi;https://dblp.uni-trier.de/pid/65/8396.html;Nondeterministic Biautomata and Their Descriptional Complexity.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];112-123;2013;DCFS
23819;227;Sebastian Jakobi;https://dblp.uni-trier.de/pid/65/8396.html;Queue Automata of Constant Length.;Sebastian Jakobi, Katja Meckel, Carlo Mereghetti, Beatrice Palano;['https://dblp.uni-trier.de/pid/70/9958.html', 'https://dblp.uni-trier.de/pid/96/438.html', 'https://dblp.uni-trier.de/pid/97/5115.html'];124-135;2013;DCFS
23825;227;Sebastian Jakobi;https://dblp.uni-trier.de/pid/65/8396.html;On Inverse Operations and Their Descriptional Complexity.;Maria Paola Bianchi, Markus Holzer, Sebastian Jakobi, Giovanni Pighizzini;['https://dblp.uni-trier.de/pid/70/8932.html', 'https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/87/6893.html'];89-102;2012;DCFS
23826;227;Sebastian Jakobi;https://dblp.uni-trier.de/pid/65/8396.html;State Complexity of Chop Operations on Unary and Finite Languages.;Markus Holzer, Sebastian Jakobi;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html'];169-182;2012;DCFS
23833;227;Sebastian Jakobi;https://dblp.uni-trier.de/pid/65/8396.html;The Magic Number Problem for Subregular Language Families.;Markus Holzer, Sebastian Jakobi, Martin Kutrib;['https://dblp.uni-trier.de/pid/h/MarkusHolzer1.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];110-119;2010;DCFS
23835;56;Ivana Krajnáková;https://dblp.uni-trier.de/pid/147/8411.html;NFA-to-DFA Trade-Off for Regular Operations.;Galina Jirásková, Ivana Krajnáková;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];184-196;2019;DCFS
23837;56;Ivana Krajnáková;https://dblp.uni-trier.de/pid/147/8411.html;Square on Deterministic, Alternating, and Boolean Finite Automata.;Ivana Krajnáková, Galina Jirásková;['https://dblp.uni-trier.de/pid/j/GJiraskova.html'];214-225;2017;DCFS
23953;374;Luca Manzoni;https://dblp.uni-trier.de/pid/49/8284.html;Cycles and Global Attractors of Reaction Systems.;Enrico Formenti, Luca Manzoni, Antonio E. Porreca;['https://dblp.uni-trier.de/pid/98/3810.html', 'https://dblp.uni-trier.de/pid/70/7551.html'];114-125;2014;DCFS
23988;231;Davide Nabais;https://dblp.uni-trier.de/pid/36/8397.html;State Elimination Ordering Strategies: Some Experimental Results.;Nelma Moreira, Davide Nabais, Rogério Reis;['https://dblp.uni-trier.de/pid/n/NelmaMoreira.html', 'https://dblp.uni-trier.de/pid/30/5254.html'];139-148;2010;DCFS
23996;40;Maksims Dimitrijevs;https://dblp.uni-trier.de/pid/157/1091.html;Uncountable Realtime Probabilistic Classes.;Maksims Dimitrijevs, Abuzer Yakaryilmaz;['https://dblp.uni-trier.de/pid/82/4618.html'];102-113;2017;DCFS
24009;118;Hannes Seiwert;https://dblp.uni-trier.de/pid/217/0184.html;Regular Expression Length via Arithmetic Formula Complexity.;Ehud Cseresnyes, Hannes Seiwert;['https://dblp.uni-trier.de/pid/278/3544.html'];26-38;2020;DCFS
24010;118;Hannes Seiwert;https://dblp.uni-trier.de/pid/217/0184.html;Operational Complexity of Straight Line Programs for Regular Languages.;Hannes Seiwert;[];180-192;2020;DCFS
24024;323;Mizuhito Ogawa;https://dblp.uni-trier.de/pid/55/2431.html;On Classes of Regular Languages Related to Monotone WQOs.;Mizuhito Ogawa, Victor L. Selivanov;['https://dblp.uni-trier.de/pid/60/934.html'];235-247;2019;DCFS
24101;289;Anand Mahendran;https://dblp.uni-trier.de/pid/30/9126.html;On the Trade-Off Between Ambiguity and Measures in Internal Contextual Grammars.;Lakshmanan Kuppusamy, Anand Mahendran, Kamala Krithivasan;['https://dblp.uni-trier.de/pid/82/730.html', 'https://dblp.uni-trier.de/pid/k/KKrithivasan.html'];216-223;2008;DCFS
24154;266;Henning Urbat;https://dblp.uni-trier.de/pid/131/2343.html;A Characterisation of NL/poly via Nondeterministic Finite Automata.;Robert S. R. Myers, Henning Urbat;['https://dblp.uni-trier.de/pid/81/8748.html'];194-204;2013;DCFS
24156;17;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;State Complexity of Finite Partial Languages.;Martin Kutrib, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];170-183;2022;DCFS
24161;17;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;State Complexity of Partial Word Finite Automata.;Martin Kutrib, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];113-124;2021;DCFS
24189;17;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;Descriptional Complexity of Bounded Regular Languages.;Andrea Herrmann, Martin Kutrib, Andreas Malcher, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/24/3228-2.html', 'https://dblp.uni-trier.de/pid/k/MartinKutrib.html', 'https://dblp.uni-trier.de/pid/58/2201.html'];138-152;2016;DCFS
24197;17;Matthias Wendlandt;https://dblp.uni-trier.de/pid/55/10307.html;On Simulation Cost of Unary Limited Automata.;Martin Kutrib, Matthias Wendlandt;['https://dblp.uni-trier.de/pid/k/MartinKutrib.html'];153-164;2015;DCFS
